Angle_1,Angle_2,Angle_3,Label
43.31531568210371,98.61564818416412,96.3401917459099,Standing
40.85537625889571,98.3658861240326,97.35237935989237,Standing
42.58049078334367,98.20721641191815,95.61758059012683,Standing
42.6467031338917,98.3658861240326,89.09061955080087,Standing
42.6467031338917,98.3658861240326,89.10482628978893,Standing
43.45184230102203,98.53076560994813,83.85337434035333,Standing
41.18592516570965,98.66413543310807,87.76882539196876,Standing
40.48601154199874,99.63753811293094,88.56790381583535,Standing
38.333340109098636,99.54452556555813,93.57633437499736,Standing
39.28940686250036,100.52778611996355,94.18491612511842,Standing
38.65980825409009,100.4374753511182,94.82076607809266,Standing
37.45057823173673,100.64921965924495,95.37670542805076,Standing
37.62623363866979,100.56101069119639,95.37670542805076,Standing
36.68972283247581,100.30484646876603,95.37670542805076,Standing
36.15818543980833,100.22216863363613,95.44033203100551,Standing
34.15969454566943,100.3448574814752,95.71059313749964,Standing
32.78428086586915,100.53918372862823,95.93152692491977,Standing
34.38034472384487,100.72444853747119,93.44738685186519,Standing
35.34010692155767,100.22900828735952,91.31691240579326,Standing
37.72499504211075,99.18883607735876,88.81881108667336,Standing
38.65980825409009,98.18780201190451,87.83892051177364,Standing
40.0302592718897,97.67447951689392,89.4694986833262,Standing
40.60129464500447,98.0758963348383,90.0,Standing
41.92254460057563,97.91750303482834,90.52085637450196,Standing
43.025065989118026,98.18252299782141,90.50258166672104,Standing
45.65854317756361,97.71567356354846,90.48554583000814,Standing
51.78897457443879,96.41878673023879,93.94518622903756,Standing
52.37376636133021,96.68931539763408,94.25383643611919,Standing
61.99082329198616,95.8726282810668,98.40891173260071,Standing
70.11483488614456,95.92750419239017,99.7666793957727,Standing
72.64597536373867,96.4761245383512,98.71143755195037,Standing
90.0,95.35582504285519,99.90418321297388,Standing
98.42696902148067,94.98241959037583,96.95295746817392,Standing
104.79676224505735,94.59680752970948,95.5721978039638,Standing
126.71420297604627,92.24574256589507,85.60129464500447,Standing
133.50566640873348,92.18164140355147,86.68905848538856,Standing
139.6582541096756,92.94252045636864,81.99527114270714,Standing
138.52145337692224,92.13095288710493,86.12874376801437,Standing
142.6960517220166,88.92917554521303,86.55778471410262,Standing
141.84277341263095,88.89297295431922,85.42607874009914,Standing
141.5967382978942,86.68221883166515,79.04593735660167,Standing
138.456619172042,81.12786700708246,80.53767779197439,Standing
138.71528910542878,78.74356497029612,93.65222278030635,Standing
135.0,77.19573393471325,91.71835800165546,Standing
133.3864610671188,78.17182837708162,90.5305013166738,Standing
124.87532834460218,78.23171106797936,94.08561677997488,Standing
127.99873244250468,80.06590252964344,92.83411101630651,Standing
119.5387822595581,79.69515353123397,99.46232220802563,Standing
116.56505117707799,79.93400896676535,108.1991650530454,Standing
110.32313682966294,81.04520587114875,110.37643521383639,Standing
108.10376303450663,83.33334010909863,106.34817154735126,Standing
102.40741852740075,83.87091923503198,107.52556837372288,Standing
98.13010235415598,84.25133658271224,104.44403572449224,Standing
77.47119229084849,89.18734840574626,93.1363583683326,Standing
78.17851165939275,89.58780725859768,90.0,Standing
82.05652818940959,87.9690857631469,88.49256424122504,Standing
82.23483398157467,87.95459151111278,86.82016988013577,Standing
68.87528085392752,90.0,83.91147184580483,Standing
69.59011716619602,90.0,84.14398641457105,Standing
52.88313931672973,93.87125623198563,84.28940686250037,Standing
58.81502534126161,93.49463892725335,84.21760767763595,Standing
53.880659150520245,95.66728567823912,93.76403486490572,Standing
57.724355685422374,93.93017554572549,98.24632081446853,Standing
47.563770211465005,95.48359044446444,120.14138555207535,Standing
48.57633437499735,95.11041756103123,120.82766229986805,Standing
46.68468431789629,95.66370625802057,118.02450053207025,Standing
54.904183212973884,94.43647448565737,102.80426606528675,Standing
51.91122711902468,95.65948184016248,103.05524722379661,Standing
46.90915243299638,94.51398845800126,95.79279649503216,Standing
50.19442890773481,94.67741785888175,94.1446237411043,Standing
48.12213046211571,94.96974072811031,89.15747573925958,Standing
47.04540848888723,92.53355888839458,88.31531568210372,Standing
45.971021931079164,90.0,84.36931724236474,Standing
48.01278750418334,90.52563460645761,81.98290692634467,Standing
46.97493401088198,92.65068968342183,83.38653951768524,Standing
38.65980825409009,93.70842815713046,97.22431569404533,Standing
38.884496433714595,92.67542665602915,101.4695303328669,Standing
37.74680538727467,93.7781977071616,114.37646861667477,Standing
38.65980825409009,93.20948631779198,115.46334506187162,Standing
39.98688624496419,93.23970029610213,115.06746343806049,Standing
41.877869537884294,91.07082445478696,110.85445803957835,Standing
42.87890360333855,92.72631099390628,104.03624346792648,Standing
41.877869537884294,94.3569750058463,101.659292653523,Standing
49.23639479905884,91.1123996162978,98.74616226255522,Standing
72.64597536373867,82.44365594356054,88.23760897633949,Standing
72.07208023799276,82.9476939921588,85.60129464500447,Standing
71.07535558394876,84.17365797044422,84.72610404264823,Standing
88.40885972880542,78.80488857370003,80.98067756861832,Standing
98.13010235415598,78.34970056246235,78.340707346477,Standing
112.61986494804043,78.34970056246235,80.39479584498706,Standing
114.67686317033706,79.38034472384487,83.08877288097531,Standing
125.21759296819272,79.27114070198995,100.12467165539782,Standing
129.28940686250036,79.38034472384487,107.28149837181665,Standing
135.0,78.91743053697036,97.4314079711725,Standing
141.34019174590992,78.11134196037202,91.0809241866607,Standing
142.8831393167297,76.82744657667311,91.06091169026423,Standing
146.63363399894044,77.14190982700183,87.95459151111278,Standing
147.9946167919165,79.3034892642219,84.70991879462873,Standing
149.42077312751098,79.18612248637504,84.50767544287257,Standing
155.63754698468782,76.42956561483852,87.75425743410493,Standing
151.8583987677383,83.44305350183662,88.93908830973577,Standing
144.2933085993971,88.71267105847497,95.49232455712743,Standing
141.581944655178,89.3414568224364,96.70983680775694,Standing
120.25643716352927,89.31793960682735,93.43363036245051,Standing
116.56505117707799,89.30972280213493,90.0,Standing
111.80140948635182,87.20729763428672,91.16913932790742,Standing
90.0,87.20729763428672,74.53878225955809,Standing
83.8844964337146,88.60281897270363,73.07248693585295,Standing
81.86989764584403,88.60281897270363,73.07248693585295,Standing
72.75854060106002,90.69869438298348,75.14138555207533,Standing
70.97439396243132,91.38035407344445,75.42578380196126,Standing
59.85861444792466,94.18491612511842,86.82016988013577,Standing
57.52880770915151,97.03794076318468,88.97696981133217,Standing
60.25511870305778,98.32565033042684,90.0,Standing
57.425942865427494,99.57422788509183,93.0664855011259,Standing
57.425942865427494,100.78429786756261,95.10216525235819,Standing
58.134022306396325,98.40337109056082,98.82037955202107,Standing
58.81502534126161,98.40337109056082,96.00900595749452,Standing
53.880659150520245,97.6789638073687,82.99873244250466,Standing
52.88313931672973,96.27107744950115,78.87081071038882,Standing
51.91122711902468,96.20344790169185,79.04593735660167,Standing
52.65065095535941,95.46909497011194,81.99527114270714,Standing
52.88313931672973,94.81355089370653,83.08877288097531,Standing
50.63068275763526,97.1250163489018,84.95754893082909,Standing
51.34019174590991,97.1250163489018,90.80692945510238,Standing
49.635463426902646,97.55634405643946,92.38594403038883,Standing
45.0,98.28579702395375,94.69868051729944,Standing
45.744059202888714,98.91492695714787,93.86546116985176,Standing
39.936383146969916,99.19665589162891,93.86546116985176,Standing
39.28940686250036,100.16208319400077,93.22452260651991,Standing
38.333340109098636,98.78529871788461,92.52611691161955,Standing
36.67434966957316,98.55555824341289,93.31778116833485,Standing
36.304497122575235,98.2758928270752,94.1446237411043,Standing
33.20657031508953,97.9893267663969,93.1363583683326,Standing
30.54757174890702,98.9726266148964,95.00064459755843,Standing
28.02450053207026,99.86580694308438,98.22672246410818,Standing
30.815705751729187,100.30484646876603,100.24408744645864,Standing
33.929797422060645,99.38551826004307,100.78429786756261,Standing
33.20657031508953,99.84582236785258,98.59591143692097,Standing
34.41836447905621,99.23555909316592,96.7889745744388,Standing
36.501441120506314,98.32565033042684,94.08561677997488,Standing
38.04704253182609,91.43209618416465,88.02506598911803,Standing
40.71084667118098,90.0,90.0,Standing
42.82525588538995,90.0,82.78573796079324,Standing
43.49256424122503,89.10482628978893,81.46923439005187,Standing
41.90594194108289,90.86805144974555,74.9315118405078,Standing
41.90594194108289,90.89517371021107,87.87890360333854,Standing
37.971603761050396,91.77604425335873,100.3663226034505,Standing
44.14490260373328,89.10482628978893,123.49518467374119,Standing
49.6858998395027,88.60281897270363,138.42387124493067,Standing
56.659292653523,87.08916217383225,145.8640599220877,Standing
63.43494882292201,81.02737338510362,129.35175262626473,Standing
67.75097634278764,81.2926297284796,124.41836447905621,Standing
71.93952806380082,80.86982351772131,109.90374953730785,Standing
96.9810574068298,77.9052429229879,90.0,Standing
106.31385242626057,79.69515353123397,87.54596832547293,Standing
88.36342295838328,84.38241940987318,83.75808565258495,Standing
74.57783868126133,85.95041829672863,90.95484125387219,Standing
106.18920625702695,81.2926297284796,89.10482628978893,Standing
121.21840276434638,84.8055710922652,84.0938588862295,Standing
122.82854179141253,85.76360520094116,86.18592516570965,Standing
127.74680538727468,86.72951207681645,82.74680538727468,Standing
126.86989764584402,86.49646835521554,83.6598082540901,Standing
123.27488798483492,85.9958270592906,80.70669140060288,Standing
128.08877288097534,85.8295634751579,79.54009090707088,Standing
126.3843518158359,84.95754893082909,82.27817419986903,Standing
126.86989764584402,82.73675525941545,80.70669140060288,Standing
126.11934084947974,83.96231747857712,80.90972307917768,Standing
126.32682595212023,84.07541801801752,80.34010692155766,Standing
125.21759296819272,83.54118362128135,83.01894259317021,Standing
117.97947438848014,85.9555144258189,84.40066066347944,Standing
117.34987578006988,88.79395122078004,76.93068210371783,Standing
116.56505117707799,90.0,87.99044618697886,Standing
104.93141717813755,93.69138598645128,97.1250163489018,Standing
107.24145939893998,94.96974072811031,94.92710994764901,Standing
110.13630342824813,91.8476102659946,100.92280471986926,Standing
104.4702941000659,91.90915243299638,100.92280471986926,Standing
104.03624346792648,90.0,88.02506598911803,Standing
91.6846843178963,87.36756513101352,72.52522574374433,Standing
90.0,86.09950625761812,71.89623696549337,Standing
91.6846843178963,85.50284838533223,70.5599651718238,Standing
91.63657704161672,90.0,68.38522105721376,Standing
88.40885972880542,90.67403689798452,70.61548432064217,Standing
90.0,87.33699923393286,79.50852298766841,Standing
82.30394827798344,92.6942842898561,87.91743472026913,Standing
79.28687697720896,93.3664606634298,95.1944289077348,Standing
76.32869286780416,96.11550356628541,96.11550356628541,Standing
77.79953127261922,95.44033203100551,94.08561677997488,Standing
76.7594800848128,98.22672246410818,97.72182580013097,Standing
75.17352002964434,98.79741070999107,101.49656301758577,Standing
81.3843518158359,93.40644375499473,105.17291534552527,Standing
81.86989764584403,92.79270236571328,96.6544250460066,Standing
84.95754893082909,90.0,90.95484125387219,Standing
84.8055710922652,90.0,93.87852450284771,Standing
83.08877288097531,89.32596310201549,77.15229514128234,Standing
84.8055710922652,90.68206039317265,73.11320887605596,Standing
83.08877288097531,93.99091309842979,75.71890426402918,Standing
78.36636600105956,95.37670542805076,82.8749836510982,Standing
75.17352002964434,97.37376636133021,94.92710994764901,Standing
69.07549825507883,100.61965527615514,97.23692202596801,Standing
69.07549825507883,102.68038349181982,94.53777250790665,Standing
66.19405648154229,102.68038349181982,96.3401917459099,Standing
65.4328286793987,103.09189306434685,98.13010235415598,Standing
61.50436138175502,103.13402230639633,98.53076560994813,Standing
62.78388844269253,100.58163552094379,102.42594286542749,Standing
61.50436138175502,101.18879992825181,98.9726266148964,Standing
61.606980578617005,101.66877400036896,99.16234704572172,Standing
58.134022306396325,100.35905248808372,101.6893691754392,Standing
55.00797980144134,101.18879992825181,96.91122711902469,Standing
54.05788812861766,102.13682445529227,95.1944289077348,Standing
52.028396238949604,100.95406264339833,97.1250163489018,Standing
51.170175095029606,99.5600964808863,99.59313426273035,Standing
47.290610042638534,100.86405992208773,100.00797980144135,Standing
42.06432655357883,101.63363399894044,96.70983680775694,Standing
39.28940686250036,100.88552705465874,95.04245106917092,Standing
33.424811182603804,101.52372170389734,94.02826366648515,Standing
33.146995832256,100.78429786756261,88.40885972880542,Standing
34.824489156956794,98.74616226255522,86.82016988013577,Standing
33.40782458970893,98.66413543310807,83.74596725608353,Standing
34.824489156956794,98.66413543310807,83.8298249049704,Standing
35.41705527646743,97.69605172201658,87.0262689175199,Standing
34.249033006811956,97.69605172201658,93.05288251479243,Standing
33.690067525979785,97.69605172201658,100.30484646876603,Standing
34.249033006811956,96.56269850893747,104.3813945910906,Standing
35.0737544933483,94.08561677997488,113.55226367289465,Standing
36.02737338510361,96.11550356628541,110.55604521958347,Standing
34.33021719550332,95.05724853255913,106.50436138175503,Standing
33.690067525979785,94.43647448565737,101.5751888173962,Standing
38.15722658736906,94.01417569541103,101.71247231108751,Standing
40.10090754621224,89.49741833327897,94.23639479905884,Standing
39.20720350496784,90.96286362563622,94.45560283332632,Standing
42.58049078334367,90.95484125387219,87.82525588538995,Standing
47.72631099390627,87.57366416839764,82.8749836510982,Standing
52.59464336859145,87.01336300952484,82.78573796079324,Standing
58.57043438516149,86.98721249581666,81.36286858492926,Standing
84.55966796899449,82.43857157233303,94.39870535499554,Standing
91.30195267257888,80.94927832281627,100.37584492005105,Standing
101.76828893202065,78.8869594640517,100.22216863363613,Standing
109.79887635452492,78.49518467374119,93.63295073948821,Standing
120.96375653207352,76.78725312166476,90.0,Standing
126.86989764584402,76.3159802477525,87.31622484053102,Standing
128.6598082540901,76.20051460398064,87.35745470593528,Standing
130.36453657309735,75.00492087082402,87.31622484053102,Standing
133.40885972880542,75.96375653207353,87.27368900609373,Standing
134.23610153907,75.35811545876663,87.27368900609373,Standing
140.19442890773482,77.08218715606606,86.30861401354873,Standing
141.4993462796546,77.5825542099237,87.2297842027998,Standing
140.85601358542894,77.97772331381648,87.18444331578877,Standing
139.51398845800128,77.24246783912332,91.97493401088198,Standing
142.02839623894963,78.25436657471205,90.97102193107918,Standing
141.51980175165698,80.44571032759825,82.47617956136138,Standing
139.1446237411043,79.69515353123397,76.82744657667311,Standing
135.88140399658215,78.80488857370003,70.01689347810003,Standing
133.21008939175394,77.86317554470773,73.07248693585295,Standing
133.21008939175394,78.43986920578224,71.56505117707799,Standing
135.90938044919915,79.46081627137177,76.82744657667311,Standing
140.19442890773482,79.5792876032055,80.7273982227997,Standing
140.96448710125313,79.06618321424422,82.03038960567865,Standing
145.61965527615513,85.60129464500447,81.52885536698517,Standing
144.9041832129739,84.97592474146046,83.01894259317021,Standing
145.00797980144134,91.24536426676835,86.56636963754949,Standing
135.0,93.9004937423819,91.12330271407544,Standing
135.0,95.13637849242774,91.12330271407544,Standing
117.5528115767178,95.9061411137705,96.58194465517802,Standing
110.55604521958347,96.70983680775694,97.66680426181418,Standing
96.84277341263095,92.0700306530411,98.74616226255522,Standing
85.42607874009914,90.0,76.23921488820876,Standing
68.96248897457819,90.69869438298348,73.30075576600639,Standing
54.46232220802562,94.28915332881903,74.19748604606448,Standing
53.13010235415598,94.28915332881903,74.19748604606448,Standing
47.202598161765806,95.50547785797835,80.70669140060288,Standing
46.041626676009976,97.37376636133021,85.98582430458899,Standing
42.18444331578877,98.69550287742477,87.99044618697886,Standing
40.46222749209335,98.59591143692097,90.98776039963981,Standing
41.423665625002656,99.7824070318073,91.00508600525419,Standing
39.644174957144806,99.46232220802563,90.98776039963981,Standing
37.116860683270275,99.97205768733109,91.00508600525419,Standing
39.03551289874689,98.65254179111473,88.99491399474583,Standing
39.80557109226519,98.65254179111473,83.23382517744695,Standing
39.03551289874689,97.95752522691714,83.45370921670597,Standing
33.07067782276167,98.13010235415598,90.85509739626673,Standing
29.357753542791276,99.74364128703716,95.63068275763527,Standing
29.875992691689433,99.74364128703716,94.76364169072617,Standing
29.357753542791276,100.10503636503796,97.0283962389496,Standing
31.328692867804172,99.91275144672383,97.0283962389496,Standing
32.22875743509856,100.39733352243636,99.21102654081668,Standing
36.25383773744479,100.4914770123316,101.30993247402021,Standing
35.3112134396332,100.58732131823713,98.9726266148964,Standing
36.098283967108,100.30484646876603,95.12819104185284,Standing
34.2157021324374,101.50481532625882,92.93567344642118,Standing
35.21759296819271,100.64921965924495,94.63546342690265,Standing
35.21759296819271,100.17551084304321,95.47736872882888,Standing
35.433314010285585,100.47423482822582,93.86546116985176,Standing
34.46081627137177,100.38885781546962,93.05288251479243,Standing
31.723602957684026,100.76253722314246,88.63607246839707,Standing
31.723602957684026,100.50802214023243,85.45195759087458,Standing
33.146995832256,99.46232220802563,85.0302592718897,Standing
33.94358701975181,99.46232220802563,84.47245984834383,Standing
39.427802196036204,98.305676205556,85.13548556223948,Standing
41.37851529588266,98.99379239875557,86.42366562500266,Standing
51.58194465517801,96.82686233847369,91.16913932790742,Standing
62.59242456218159,95.55297103303681,94.21417852273404,Standing
100.88552705465874,94.39870535499554,96.41084002023244,Standing
113.4286928087454,93.22452260651991,97.1250163489018,Standing
135.830315486258,91.62497635752477,96.74557964748281,Standing
138.0940580589171,90.80692945510238,96.13725594926198,Standing
142.30575953331083,87.58049078334366,97.6789638073687,Standing
143.31027716752422,83.61843946740656,103.5479389880005,Standing
141.48307369289725,85.11159905187525,95.5721978039638,Standing
147.82878287145542,83.8298249049704,77.05349048436307,Standing
151.22019369560277,83.91147184580483,76.90810693565317,Standing
151.22019369560277,85.0136662287645,76.7594800848128,Standing
152.52556837372288,84.25133658271224,67.61986494804043,Standing
150.25511870305778,82.73304559418831,72.01266534793855,Standing
148.1509486809447,83.06565109873044,69.954750574579,Standing
147.30801581742793,83.01894259317021,69.52772048025808,Standing
144.46232220802563,83.31309067381764,73.65182845264876,Standing
145.4914770123316,83.6598082540901,79.42647658143909,Standing
143.91492695714788,83.6598082540901,88.47247455778707,Standing
141.21563589970265,83.96999119171853,92.26050191114128,Standing
140.5993393365206,83.12518197129576,91.48786752882778,Standing
140.71059313749967,83.84083697085693,95.33215888165957,Standing
140.09211512449897,82.66139366376377,95.04245106917092,Standing
139.04448557418112,80.82379665962385,95.63068275763527,Standing
140.41186915231702,80.82379665962385,92.7702157972002,Standing
140.77432590266326,80.17227598883689,93.81407483429037,Standing
137.7927023657133,78.06439745673256,92.72631099390628,Standing
132.06432655357884,77.71604455889283,93.01278750418334,Standing
131.18592516570965,80.15417763214744,88.93908830973577,Standing
125.39479584498706,82.93739732958423,88.12212255271464,Standing
125.39479584498706,83.77417093557423,88.09084756700362,Standing
116.56505117707799,84.18437347050876,88.09084756700362,Standing
100.00797980144135,84.66076319626241,87.08916217383225,Standing
77.66091272167381,85.05403345289584,88.05851360908562,Standing
76.37300514010846,86.18592516570965,85.84035770628736,Standing
67.24902365721238,90.55625222708068,81.86989764584403,Standing
55.84030545433057,95.09211512449896,84.8055710922652,Standing
53.13010235415598,96.77565616939901,88.23760897633949,Standing
45.0,100.61965527615514,102.3390872783262,Standing
41.877869537884294,102.21571913413085,113.31770838675507,Standing
42.954591511112774,101.19511142629999,120.1916229609576,Standing
47.04540848888723,98.38324848092935,115.76932762433871,Standing
46.041626676009976,97.79207807821844,115.38790629109593,Standing
49.23639479905884,97.20605700138327,107.35402463626133,Standing
47.04540848888723,99.36019080191333,104.4702941000659,Standing
48.12213046211571,97.95752522691714,102.03059609653786,Standing
46.005086005254185,98.47114463301483,97.59464336859145,Standing
41.30861401354873,96.07245640720771,89.04515874612783,Standing
42.27368900609374,96.89242312248516,89.09061955080087,Standing
40.60129464500447,99.46232220802563,86.3670492605118,Standing
38.29016319224307,101.79342968491048,90.92404535277271,Standing
38.08877288097532,102.85809017299819,91.78991060824607,Standing
36.1932073055647,103.30917869540048,106.05998730716065,Standing
34.28687697720896,102.13682445529227,107.65012421993013,Standing
34.28687697720896,101.30993247402021,110.26569747094752,Standing
35.166436035792884,100.61965527615514,110.46227152342222,Standing
36.430858120162355,100.51262716992134,108.68735150521117,Standing
37.30394827798343,102.52880770915151,104.03624346792648,Standing
38.15722658736906,102.95276451337553,102.43956201884656,Standing
38.15722658736906,100.20397372173169,96.519801751657,Standing
38.15722658736906,100.30484646876603,93.97249594075066,Standing
37.504142360270144,99.09027692082232,89.22577983507195,Standing
37.30394827798343,98.44752724790847,87.64670313389169,Standing
38.333340109098636,99.19665589162891,81.98290692634467,Standing
36.46923439005187,100.78429786756261,82.77568430595467,Standing
35.882137246204216,100.88552705465874,85.23635830927383,Standing
35.0737544933483,100.78429786756261,82.8749836510982,Standing
36.25383773744479,100.78429786756261,103.10920819815429,Standing
36.46923439005187,100.78429786756261,104.40002130679105,Standing
35.3112134396332,100.2568198416964,104.3813945910906,Standing
35.53767779197438,101.30993247402021,103.52316065041602,Standing
32.9052429229879,99.88798881557781,100.91112838428339,Standing
33.94358701975181,99.29330859939712,99.57422788509183,Standing
27.43972794819931,96.44953470384228,94.54804240912542,Standing
23.962488974578186,95.05724853255913,91.38035407344445,Standing
20.74608027568341,95.71059313749964,89.26547896574519,Standing
12.225122675735753,92.62640563829075,81.98290692634467,Standing
11.842076115327766,94.89909245378777,76.34958086524301,Standing
19.65382405805331,91.2188752351313,51.14662565964667,Fall
20.095231191904816,91.2188752351313,50.355825042855194,Fall
18.85315876441911,90.60309119438054,50.355825042855194,Fall
17.5924245621816,90.60309119438054,50.355825042855194,Fall
18.85315876441911,90.0,51.14662565964667,Fall
20.556045219583467,89.39690880561947,52.224315694045345,Fall
28.30075576600638,89.39690880561947,50.63068275763526,Fall
30.52970589993411,90.0,49.635463426902646,Fall
33.02386755579665,90.62275568720632,46.63657704161672,Fall
34.01934998982646,90.63659357596349,46.63657704161672,Fall
44.19307054489763,92.09525256462385,42.58049078334367,Fall
44.19307054489763,92.86240522611175,41.82016988013577,Fall
49.1446237411043,94.08561677997488,39.52263127117112,Fall
50.792796495032164,93.46822925891715,35.53767779197438,Fall
55.00797980144134,95.29008120537127,29.60445074600491,Fall
54.32359177813802,95.49232455712743,29.60445074600491,Fall
55.98065001017354,97.94347181059041,25.513870427534243,Fall
54.05788812861766,98.32565033042684,26.02959219151346,Fall
52.43140797117251,98.53076560994813,28.61045966596522,Fall
50.63068275763526,100.17551084304321,29.054604099077146,Fall
49.635463426902646,100.4374753511182,29.475889003245747,Fall
48.91824886406737,101.0035408517495,30.411081267125365,Fall
51.519801751656985,101.30993247402021,32.22875743509856,Fall
53.615648184164115,101.30993247402021,33.690067525979785,Fall
53.36588612403259,103.62699485989154,34.824489156956794,Fall
51.70983680775693,103.62699485989154,35.41705527646743,Fall
51.70983680775693,103.62699485989154,35.65532809790031,Fall
52.43140797117251,103.62699485989154,35.65532809790031,Fall
51.70983680775693,103.2405199151872,35.65532809790031,Fall
49.028263666485145,103.62699485989154,36.46923439005187,Fall
47.35329686610831,101.63363399894044,35.65532809790031,Fall
46.548157698977974,101.30993247402021,34.824489156956794,Fall
45.763898460929994,100.71312302279104,34.562524648881826,Fall
45.763898460929994,100.71312302279104,34.562524648881826,Fall
45.763898460929994,100.71312302279104,35.41705527646743,Fall
45.0,102.87500155961249,37.69424046668917,Fall
45.0,102.87500155961249,38.50065372034543,Fall
45.763898460929994,102.87500155961249,38.50065372034543,Fall
45.763898460929994,102.87500155961249,38.50065372034543,Fall
46.50743575877497,103.2405199151872,38.50065372034543,Fall
46.50743575877497,103.2405199151872,38.50065372034543,Fall
47.23117460803125,104.82647997035568,37.874983651098205,Fall
46.50743575877497,104.42077312751098,41.18592516570965,Fall
47.290610042638534,104.42077312751098,47.563770211465005,Fall
50.792796495032164,109.35899417569473,60.80251395393553,Fall
